"Customer was redirect on service CETELEM","Zákazník bol presmerovaný na službu CETELEM"
"CETELEM: Loan has been preliminarily approved","CETELEM: Úver predbežne schválený"
"CETELEM: Loan is assessed","CETELEM: Úver sa posudzuje"
"CETELEM: Rejected","CETELEM: Úver bol zamietnutý"
"Customer did not return the correct way from service CETELEM","Zákazník sa nevrátil zo služby CETELEM korektnou cestou"
"After place the order you are redirected to a form where you can get loan","Po odoslaní objednávky budete presmerovaný na formulár, pomocou ktorého si môžete objednať úver"
"Error payment","Chyba pri platbe CETELEMEM!"
"Payment failed","Platba zlyhala"
"Please,","Prosím,"
"continue shopping","pokračujte v nákupe"
"Calculator","Kalkulačka"
"Before submiting it is necessary to confirm the value","Pred odoslaním je nutné potvrdiť hodnoty"
"Now you can send the value of the company Cetelem","Teraz môžete odoslať hodnoty spoločnosti Cetelem"
"Product price:","Cena výrobku:"
"Type of loan:","Typ úveru"
"Type of insurance:","Druh poistenia"
"Direct payment:","Priama platba"
"Number of installments:","Počet splátok"
"Height loan:","Výška úveru"
"Height installment:","Výška splátky"
"Loan price:","Cena úveru"
"APR:","RPSN"
"Change parameters","Zmena hodnôt"
"Recalculate","Prepočítať splátky"
"Confirm parameters","Potvrdiť hodnoty"
"Send at CETELEM","Odoslať na CETELEM"
"Parameters is not set correctly:","Hodnoty nie sú korektne vyplnené:"
"Are you sure?:","Ste si istý?"
"Cetelem WebCalculator","Internetová kalulačka CETELEM"
"Loan was rejected","Uver bol zamietnut"
"Enabled","Povoleno"
"Saler number:","Kód prodejca"
"Saler Number","Kód prodejca"
"Title","Titulok"
"Minimal price","Minimálna cena objednávky"
"Test Mode","Testovací mod"
"Form description","Popisok na formulári"
"Transaction Description","Popisok"
"Rejected text","Text pri odmietnutí"
"Fail text","Text pri selhání"
"Required exist number. If empty value method is not available.","Zadajte ozajstné číslo. Pri prázdne hodnote nebude platba dostupná."
"Method is available only if total of order will be greater than entered value.","Metóda je dostupná len vtedy ak presiahne cena objednávky vloženú hodnotu."
"Minimal price must be greater or equal than 0","Minimalná cena objednávky musí byť väčšia alebo rovná nule"
"Saler number not exist.","Kód predajca neexistuje"
"Minimal rate must be greater than 0","Minimálný kurz musí být väčšia ako nula"
"Rate","Kurz"
"Cetelem pay in euro. For other currency enter you exchange rate.","V Cetelemu se platí v Eurech. Používáte-li jinou měnu, vepište přepočítavací kurz"
"Adjournment:","Odklad"
